ticker,start_date,end_date,source_files
THG.BK,2020-01-01,2020-06-30,SET50_100_H1_2020.pdf
THG.BK,2023-01-01,2024-06-30,SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf
THRE.BK,2013-01-01,2014-12-31,SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls
THREL.BK,2014-07-01,2015-06-30,SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf
TICON.BK,2005-01-01,2011-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls
TICON.BK,2012-01-01,2013-06-30,SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls
TICON.BK,2014-01-01,2016-06-30,SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf
TIDLOR.BK,2022-01-01,2026-06-30,SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TIPCO.BK,2008-01-01,2008-06-30,SET50_100_H1_2008.xls
TIPH.BK,2022-07-01,2023-12-31,SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf
TIPH.BK,2024-07-01,2024-12-31,SET50_100_H2_2024.pdf
TISCO.BK,2005-01-01,2006-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls
TISCO.BK,2014-01-01,2026-06-30,SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TK.BK,2005-01-01,2005-06-30,SET50_100_H1_2005.xls
TKN.BK,2017-01-01,2021-12-31,SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf
TKN.BK,2024-01-01,2024-06-30,SET50_100_H1_2024.pdf
TLI.BK,2023-07-01,2026-06-30,SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TMB.BK,2005-01-01,2006-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls
TMB.BK,2014-01-01,2021-06-30,SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf
TNITY.BK,2005-01-01,2005-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls
TNX.BK,2006-01-01,2006-06-30,SET100_3_H1_2006.xls
TOA.BK,2018-07-01,2021-06-30,SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf
TOA.BK,2024-01-01,2024-12-31,SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf
TOA.BK,2025-07-01,2026-06-30,SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TOC.BK,2005-01-01,2005-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls
TOP.BK,2005-07-01,2026-06-30,SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TPC.BK,2005-01-01,2010-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls
TPC.BK,2012-01-01,2012-06-30,SET50_100_H1_2012.xls
TPI.BK,2005-01-01,2005-06-30,SET50_100_H1_2005.xls
TPIPL.BK,2005-01-01,2018-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf
TPIPP.BK,2018-01-01,2021-06-30,SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf
TQM.BK,2020-01-01,2023-12-31,SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf
TRC.BK,2016-07-01,2016-12-31,SET50_100_H2_2016.pdf
TRU.BK,2005-01-01,2005-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls
TRUE.BK,2005-01-01,2026-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TSTH.BK,2008-01-01,2011-06-30,SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls
TTA.BK,2005-01-01,2018-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf
TTA.BK,2022-01-01,2022-12-31,SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf
TTB.BK,2021-07-01,2026-06-30,SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TTCL.BK,2010-07-01,2017-06-30,SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf
TTT.BK,2005-01-01,2010-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls
TTW.BK,2009-01-01,2017-06-30,SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf
TTW.BK,2018-07-01,2021-06-30,SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf
TU.BK,2016-01-01,2026-06-30,SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
TUCC.BK,2008-07-01,2008-12-31,SET50_100_H2_2008.xls
TUF.BK,2005-01-01,2015-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf
TVO.BK,2008-07-01,2013-12-31,SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls | SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls | SET50_100_H1_2012.xls | SET50_100_H2_2012-TH.xls | SET50_100_H1_2013-TH-v1.xls | SET50_100_H2_2013-TH-v3.xls
TVO.BK,2016-07-01,2019-12-31,SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf
TVO.BK,2020-07-01,2022-06-30,SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf
TWZ.BK,2007-07-01,2007-12-31,SET100_6_H2_2007.xls
TWZ.BK,2009-07-01,2010-06-30,SET50_100_H2_2009.xls | SET50_100_H1_2010b.xls
TYCN.BK,2005-01-01,2005-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls
TYM.BK,2009-01-01,2009-12-31,SET50_100_H1_2009.xls | SET50_100_H2_2009.xls
TYONG.BK,2008-01-01,2009-12-31,SET50_100_H1_2008.xls | SET50_100_H2_2008.xls | SET50_100_H1_2009.xls | SET50_100_H2_2009.xls
U.BK,2015-07-01,2015-12-31,SET50_100_H2_2015.pdf
UBC.BK,2005-01-01,2005-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls
UCOM.BK,2005-01-01,2006-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls
UNIQ.BK,2013-07-01,2013-12-31,SET50_100_H2_2013-TH-v3.xls
UNIQ.BK,2015-07-01,2018-06-30,SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf
UV.BK,2013-07-01,2016-06-30,SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf
UV.BK,2018-01-01,2018-12-31,SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf
UVAN.BK,2009-01-01,2009-12-31,SET50_100_H1_2009.xls | SET50_100_H2_2009.xls
VGI.BK,2013-07-01,2017-12-31,SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls | SET50_100_H1_2015.pdf | SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf
VGI.BK,2020-01-01,2026-06-30,SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf | SET50_100_H1_2025.pdf | SET50_100_H2_2025.pdf | SET50_100_H1_2026.pdf
VIBHA.BK,2017-01-01,2017-06-30,SET50_100_H1_2017_v2.pdf
VNG.BK,2005-01-01,2007-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls
VNG.BK,2010-07-01,2011-12-31,SET50_100_H2_2010.xls | SET50_100_H1_2011.xls | UpdateSET50_100_H2_2011.xls
VNG.BK,2016-01-01,2017-06-30,SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf
VNT.BK,2005-01-01,2006-06-30,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls
WHA.BK,2013-07-01,2014-12-31,SET50_100_H2_2013-TH-v3.xls | SET50_100_H1_2014-TH_v2.xls | SET50_100_H2_2014-TH_v2.xls
WHA.BK,2015-07-01,2024-12-31,SET50_100_H2_2015.pdf | SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf | SET50_100_H1_2017_v2.pdf | SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf | SET50_100_H2_2019.pdf | SET50_100_H1_2020.pdf | SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf | SET50_100_H2_2021V2.pdf | SET50_100_H1_2022.pdf | SET50_SET100_H2_2022.pdf | SET50_100_H1_2023.pdf | SET50-SET100_H2_2023.pdf | SET50_100_H1_2024.pdf | SET50_100_H2_2024.pdf
WHA.BK,2025-07-01,2025-12-31,SET50_100_H2_2025.pdf
WHAUP.BK,2018-01-01,2019-06-30,SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf
WHAUP.BK,2020-07-01,2021-06-30,SET50_100_H2_2020.pdf | SET50_100_H1_2021.pdf
WORK.BK,2013-01-01,2013-06-30,SET50_100_H1_2013-TH-v1.xls
WORK.BK,2016-01-01,2016-12-31,SET50_100_H1_2016.pdf | SET50_100_H2_2016.pdf
WORK.BK,2017-07-01,2019-06-30,SET50_100_H2_2017.pdf | SET50_100_H1_2018.pdf | SET50_100_H2_2018.pdf | SET50_100_H1_2019.pdf
YNP.BK,2006-01-01,2007-06-30,SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls
ZMICO.BK,2005-01-01,2008-12-31,SET50_100_H1_2005.xls | SET100_2_2H_2005.xls | SET100_3_H1_2006.xls | SET100_4_H2_2006.xls | SET100_5_H1_2007.xls | SET100_6_H2_2007.xls | SET50_100_H1_2008.xls | SET50_100_H2_2008.xls
