Date,US Equity,TH Equity,JP Equity,Gold,BTC,Cash / Reduced Exposure,Strategy,JP Sleeve Mode,JP Assets,JP Internal Cap
2025-08-20,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-21,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-22,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-25,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-26,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-27,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-28,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-08-29,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-01,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-02,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-03,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-04,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-05,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-08,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-09,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-10,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-11,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-12,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-15,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-16,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-17,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-18,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-19,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-22,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-23,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-24,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-25,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-26,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-29,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-09-30,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-01,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-02,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-03,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-06,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-07,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-08,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-09,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-10,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-13,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-14,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-15,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-16,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-17,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-20,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-21,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-22,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-23,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-24,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-27,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-28,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-29,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-30,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-10-31,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-03,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-04,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-05,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-06,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-07,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-10,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-11,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-12,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-13,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-14,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-17,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-18,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-19,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-20,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-21,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-24,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-25,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-26,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-27,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-11-28,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-01,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-02,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-03,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-04,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-05,0.19999999999999998,0.19999999999999998,0.19999999999999998,0.3,0.1,1.1102230246251565e-16,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-08,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-09,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-10,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-11,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-12,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-15,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-16,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-17,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-18,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-19,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
2025-12-22,0.19999999999999998,0.09999999999999999,0.19999999999999998,0.3,0.1,0.09999999999999998,Stock60/Gold30/BTC10 Index signal leaves inactive equity in cash,JP optimized mean_variance top15 cap15%,15,0.15
