,One-model US cap 70% / TH cap 30%,One-model US cap 70% / TH cap 30% + daily exposure,One-model US cap 70% / TH cap 40%,One-model US cap 70% / TH cap 40% + daily exposure,One-model US cap 80% / TH cap 30%,One-model US cap 80% / TH cap 30% + daily exposure,One-model US cap 80% / TH cap 40%,One-model US cap 80% / TH cap 40% + daily exposure
2007-03-05,8650.74544352721,8650.745443527212,8650.74544352721,8650.745443527212,8578.907222719394,8578.907222719394,8578.907222719394,8578.907222719394
2007-03-06,8672.732422155692,8672.732422155694,8672.732422155692,8672.732422155694,8600.711615299548,8600.711615299548,8600.711615299548,8600.711615299548
2007-03-07,8714.149772891271,8714.149772891273,8714.149772891271,8714.149772891273,8641.78502471737,8641.785024717372,8641.78502471737,8641.785024717372
2007-03-08,8836.37317088191,8836.373170881912,8836.37317088191,8836.373170881912,8762.993445269354,8762.993445269354,8762.993445269354,8762.993445269354
2007-03-09,8734.07380757152,8734.073807571522,8734.07380757152,8734.073807571522,8661.543604615475,8661.543604615475,8661.543604615475,8661.543604615475
2007-03-12,8852.627843916034,8852.627843916036,8852.627843916034,8852.627843916036,8779.113134931442,8779.113134931442,8779.113134931442,8779.113134931442
2007-03-13,8826.65881099139,8826.658810991392,8826.65881099139,8826.658810991392,8753.359756152859,8753.359756152859,8753.359756152859,8753.359756152859
2007-03-14,8832.739477959934,8832.739477959936,8832.739477959934,8832.739477959936,8759.38992755438,8759.38992755438,8759.38992755438,8759.38992755438
2007-03-15,8796.504883338182,8796.504883338184,8796.504883338182,8796.504883338184,8723.456235187388,8723.456235187388,8723.456235187388,8723.456235187388
2007-03-16,8847.521449279371,8847.521449279373,8847.521449279371,8847.521449279373,8774.049145230612,8774.049145230612,8774.049145230612,8774.049145230612
2007-03-19,8854.488853809431,8854.488853809433,8854.488853809431,8854.488853809433,8780.958690475787,8780.958690475787,8780.958690475787,8780.958690475787
2007-03-20,8865.194389938215,8865.194389938217,8865.194389938215,8865.194389938217,8791.575324824567,8791.575324824567,8791.575324824567,8791.575324824567
2007-03-21,8803.0953522875,8803.095352287502,8803.0953522875,8803.095352287502,8729.991975030793,8729.991975030793,8729.991975030793,8729.991975030793
2007-03-22,8762.12231233418,8762.122312334182,8762.12231233418,8762.122312334182,8689.359186713653,8689.359186713653,8689.359186713653,8689.359186713653
2007-03-23,8838.369358357579,8838.36935835758,8838.369358357579,8838.36935835758,8764.973055843344,8764.973055843344,8764.973055843344,8764.973055843344
2007-03-26,8902.4314032575,8902.431403257504,8902.4314032575,8902.431403257504,8828.503111522574,8828.503111522574,8828.503111522574,8828.503111522574
2007-03-27,8781.667319752578,8781.667319752582,8781.667319752578,8781.667319752582,8708.741886898786,8708.741886898786,8708.741886898786,8708.741886898786
2007-03-28,8728.544227116701,8728.544227116705,8728.544227116701,8728.544227116705,8656.059943350429,8656.059943350429,8656.059943350429,8656.059943350429
2007-03-29,8799.108953602623,8766.263544217167,8799.108953602623,8766.263544217167,8726.038680520674,8693.466028643496,8726.038680520674,8693.466028643496
2007-03-30,8837.636674319121,8795.745375670649,8837.636674319121,8795.745375670649,8764.246456219009,8722.703034684926,8764.246456219009,8722.703034684926
2007-04-02,8918.311523128225,8860.759839666984,8929.132687354966,8871.397263680163,8844.251358415971,8787.177600304783,8854.982660654496,8797.726688160104
2007-04-03,9018.52689178782,8960.328498110177,9050.37661118576,8991.857229028597,8943.634510496186,8885.919412631943,8975.219740875265,8917.186320110026
2007-04-04,9087.781946057863,9029.136635388018,9115.942171828508,9056.99884531362,9012.31445133662,8954.156147804451,9040.240826680141,8981.78698211024
2007-04-05,9096.842406245702,9038.138626578066,9120.595364484154,9061.621950607052,9021.299670917293,8963.08338393032,9044.855377916541,8986.371695838337
2007-04-09,9103.92710141173,9045.177602761018,9133.964736822336,9074.90487710517,9028.32553278404,8970.06390647727,9058.113727230366,8999.544317182641
2007-04-10,9225.641808968247,9166.106860481688,9238.855606712441,9179.117526721842,9149.029487210195,9089.988933663708,9162.133553865173,9102.89155567573
2007-04-11,9107.121282551574,9048.351171198403,9133.913908479422,9074.854377416339,9031.493188546214,8973.211120710657,9058.063320980295,8999.494236857416
2007-04-12,9159.330884858378,9100.22385429154,9182.355935439742,9122.983180119816,9083.269227645858,9024.653038468454,9106.103071737727,9047.223364460246
2007-04-13,9189.624696569746,9130.32217385645,9197.68040983821,9138.208567064556,9113.311471032966,9054.501413130814,9121.300287394994,9062.32231551384
2007-04-16,9213.270789770451,9153.81567399428,9219.510671855662,9159.897675459293,9136.761200431767,9077.79981664241,9142.94926478289,9083.831311458365
2007-04-17,9236.010858860192,9176.40899677955,9235.92847484363,9176.209321573519,9159.312429598393,9100.205518127108,9159.23072972185,9100.00750108009
2007-04-18,9146.878263048178,9087.851591790033,9147.134039218852,9087.989027306057,9070.92001590605,9012.383518711056,9071.173668039535,9012.51981292394
2007-04-19,9095.932885039232,9037.234974697476,9107.334719167948,9048.447048106225,9020.397702630475,8962.187236228849,9031.704852724954,8973.306201429697
2007-04-20,9260.210750228835,9200.452721312775,9266.141266100662,9206.226758100736,9183.31135826954,9124.049576816118,9189.19262547124,9129.775664380231
2007-04-23,9329.205481265477,9269.002215276141,9352.781924168361,9292.307201052798,9251.733137673848,9192.029816520906,9275.113795170471,9215.14127114755
2007-04-24,9411.336855082434,9350.603578584283,9468.925876463321,9407.70017108242,9333.182469485751,9272.95353918018,9390.293255452005,9329.575985531488
2007-04-25,9497.246322377016,9435.958654562162,9568.637375509035,9506.766939464562,9418.378520425491,9357.599802624482,9489.176722193188,9427.82007563368
2007-04-26,9555.308712551347,9493.646356288838,9636.189799573962,9573.882572190374,9475.958744197724,9414.808449467206,9556.168171948126,9494.378361287509
2007-04-27,9681.579955235202,9619.102744886204,9746.7942803227,9683.771888680727,9601.181395003247,9539.223012963528,9665.85416201161,9603.355126017555
2007-04-30,9543.937094153884,9482.348121264533,9628.976438114749,9566.715852044998,9464.681558914575,9403.604038161066,9549.014712269243,9487.271155599889
2007-05-01,9616.473556539378,9554.416491061898,9686.051350961387,9623.421720731381,9536.615658135475,9475.073931966212,9605.61565900297,9543.50612281976
2007-05-02,9675.919480496194,9613.478798345337,9761.282351189957,9698.166280246864,9595.567926436923,9533.645769254927,9680.221919867596,9617.62998251166
2007-05-03,9701.206185434208,9638.602323018276,9757.752478701144,9694.659231775882,9620.644643472197,9558.560661119895,9676.721360431739,9614.152057556574
2007-05-04,9725.391966007932,9662.63202781642,9784.892225971822,9721.623494499296,9644.629578528433,9582.390816497644,9703.635731615484,9640.892401466044
2007-05-07,9719.80769617254,9657.083794413385,9780.24892263095,9717.010214576714,9639.091682038796,9576.888657183703,9699.030987570208,9636.317431516154
2007-05-08,9735.735753124938,9672.909064365182,9816.70611856585,9753.231679704713,9654.887467930872,9592.58250964731,9735.185432706498,9672.238103420399
2007-05-09,9808.605780812853,9745.308846900029,9869.35967933324,9805.54478460194,9727.152362434197,9664.381064045447,9787.401743510933,9724.116785595876
2007-05-10,9686.802166926247,9624.291256579952,9758.849082265868,9695.74874474473,9606.360239981097,9544.36843779833,9677.808857492342,9615.232522903603
2007-05-11,9884.622941700036,9820.835453541638,9914.304193147344,9850.198688942784,9802.538255458436,9739.280476524404,9831.97302545403,9768.399871368436
2007-05-14,10002.132192651796,9937.586393326876,10011.653685940937,9946.918723713101,9919.07167657311,9855.061883701546,9928.514100706674,9864.31671579409
2007-05-15,9964.063366135852,9899.763232713909,9991.726794477092,9927.120678752211,9881.31898428895,9817.55281724168,9908.752687748507,9844.683079361315
2007-05-16,10018.317127832192,9953.666883819067,10053.49374319432,9988.48824478826,9935.122207504204,9871.00883728247,9970.006706368607,9905.541031886234
2007-05-17,10090.444367426555,10025.328671623445,10152.844027563004,10087.196134093381,10006.650482235009,9942.075525465738,10068.531958060928,10003.4292231441
2007-05-18,10046.985846024265,9982.150596924655,10114.455762239182,10049.056085795804,9963.552852605211,9899.256013631215,10030.462479678505,9965.605900523993
2007-05-21,10178.018653920111,10112.337823382411,10222.995869592298,10156.894377048391,10093.497527247322,10028.362128781086,10138.101239483085,10072.548672306137
2007-05-22,10109.593248599893,10044.353981160486,10160.698980347674,10095.000297059727,10025.640345718724,9960.942843486742,10076.321681110627,10011.1685781484
2007-05-23,10080.605373765451,10015.553170995443,10121.834825436235,10056.387436258048,9996.893194341781,9932.381203341625,10037.780265061438,9972.876369392072
2007-05-24,9834.486509207261,9771.022561674823,9884.715972774944,9820.801784849224,9752.818169988175,9689.881244907836,9802.63051397716,9739.247087426269
2007-05-25,9945.920013725163,9881.736963057298,9981.964296754257,9917.421304958865,9863.32629937451,9799.676242793232,9899.071260549783,9835.064251893233
2007-05-28,10026.187233703984,9961.48620229228,10060.90695302573,9995.853521094052,9942.926957805532,9878.76322193805,9977.358354822649,9912.845144868126
2007-05-29,9943.278926914476,9879.112919718542,9985.553289957288,9920.987091871833,9860.70714489078,9797.073990247653,9902.630449744836,9838.600427509777
2007-05-30,10095.52597404585,10030.377485598652,10137.914061395864,10072.362704505133,10011.689889765134,9947.082412671105,10053.725974527792,9988.71897452298
2007-05-31,10058.461793105598,9993.552487378547,10107.69321965583,10042.337269549022,9974.933500197523,9910.563219583131,10023.756095148872,9958.942879215148
2007-06-01,10227.735837106165,10161.734171443799,10277.795780266142,10211.339953637294,10135.133823775162,10069.729737794249,10184.740523754275,10118.8863887844
2007-06-04,10193.37895534559,10127.599001649514,10243.270737773271,10177.038148722528,10102.769611731352,10037.574378612573,10152.217904156618,10086.574059176513
2007-06-05,10199.33985898683,10133.521438363621,10249.260817226463,10182.98949655562,10102.408335419112,10037.215433690071,10151.85485956722,10086.213362019273
2007-06-06,10139.942831786278,10074.507712295701,10189.573069591508,10123.687687568743,10029.733861096243,9965.009942574516,10078.8246779684,10013.655390726119
2007-06-07,9873.342596636046,9809.627902845365,9921.667952028334,9857.51483404607,9759.228692438623,9696.250398949262,9806.995514090024,9743.58386361866
2007-06-08,9932.24699655727,9868.152180658277,9980.86066120577,9916.324805474782,9856.254451963026,9792.650031455647,9904.49616894651,9840.454083043867
2007-06-11,9902.140066382814,9838.2395366456,9950.606371807604,9886.266139131792,9817.843074170827,9754.486530119688,9865.896785576186,9802.104281780843
2007-06-12,9790.343890171052,9727.164803963686,9838.263006040324,9774.649181185601,9709.051902190991,9646.397409764415,9756.573132119282,9693.487510803012
2007-06-13,9925.977829378424,9861.923469694051,9974.560809410343,9910.06568827534,9866.418260184028,9802.748250548933,9914.709724215143,9850.601597862515
2007-06-14,10021.813210730763,9957.140405781536,10070.86525975504,10005.747437800472,9977.399303012708,9913.013110069764,10026.233966905877,9961.404729150023
2007-06-15,10161.382459130044,10095.808985350854,10211.117633799433,10145.09294546485,10133.283948379285,10067.891800021649,10182.8815940908,10117.039478887624
2007-06-18,10231.658996107408,10165.632013499735,10281.738141280395,10215.256823499,10195.869674514917,10130.073647699975,10245.773647838221,10179.524875068624
2007-06-19,10075.61873933721,10010.59871633636,10124.93414104742,10059.46671181538,10035.433841312682,9970.673139655912,10084.552556899685,10019.346233415654
2007-06-20,9941.380959899092,9877.227200671461,9990.039330990248,9925.44412633845,9892.653920798975,9828.814607094253,9941.073796015135,9876.795200602579
2007-06-21,10036.205244517003,9971.439564837992,10085.32773575887,10020.116399998571,10008.418375773208,9943.832010426315,10057.404863397847,9992.374075841099
2007-06-22,10072.931655302127,10007.92897260268,10122.233905003312,10056.783935392206,10024.513008788312,9959.822781491508,10073.57827205076,10008.442907864508
2007-06-25,10099.81477432946,10034.638609379173,10149.24860421925,10083.623958616725,10048.47959902729,9983.634710434846,10097.662167445464,10032.371077730984
2007-06-26,9728.525829671311,9665.745668018311,9776.142375290025,9712.930220010714,9680.92948230999,9618.456469595463,9728.313066256493,9665.410173423805
2007-06-27,9742.126754765659,9679.258823568638,9789.809870498031,9726.509341727808,9714.131601133267,9651.444328373238,9761.677693792115,9698.559066579171
2007-06-28,9695.952379299802,9633.382420766546,9743.409493241741,9680.408987501005,9662.410645295498,9600.057138413793,9709.703588268956,9646.92102359507
2007-06-29,9796.627554624314,9733.407918648456,9844.577426067486,9780.922772419164,9756.312258632155,9693.352785485058,9804.064805715567,9740.67210509024
2007-07-02,9922.231194797498,9858.201012910333,9995.44594891983,9930.815785287386,9881.399011585621,9817.632328105885,9954.312471122757,9889.948274953329
2007-07-03,10079.139274804418,10014.096533070062,10167.005671593626,10101.266209486075,10037.661377715875,9972.886301312306,10125.166187473318,10059.697257838134
2007-07-04,10039.870937867712,9975.081602721764,10152.503242651352,10086.857552683672,9998.55464023825,9934.031927588816,10110.723439243837,10045.34789585536
2007-07-05,10039.724812455299,9974.936420286445,10161.630710834268,10095.926003013336,9998.409117407156,9933.887343846238,10119.813345870043,10054.379027499876
2007-07-06,10192.40054347889,10126.626903674172,10319.609341156021,10252.8831496734,10150.456554419186,10084.95358773182,10277.141859076868,10210.690260676918
2007-07-09,10369.442060787842,10302.5259359581,10498.808897581315,10430.924008756541,10326.769507652602,10260.128757512808,10455.603969567968,10387.998442122514
2007-07-10,10374.254518370888,10307.307337770693,10557.495510236247,10489.231156063124,10331.562156744214,10264.8904786622,10514.049073790864,10446.065642581161
2007-07-11,10155.598103973534,10090.06195781809,10319.460040621874,10252.734814510683,10113.805562378624,10048.539112019149,10276.993172947543,10210.542535946308
2007-07-12,10361.711881490186,10294.845641084294,10489.06456714635,10421.24268478209,10319.071132019075,10252.480061067596,10445.899739214743,10378.356958944241
2007-07-13,10366.824995084571,10299.925758713654,10507.727266363041,10439.78471171359,10324.163200998279,10257.53926988697,10464.485637283413,10396.822681320946
2007-07-16,9996.438771371493,9931.929712855463,10129.399818056861,10063.903513931462,9955.301198000949,9891.057608637324,10087.715090367574,10022.488318065494
2007-07-17,10102.438417546628,10037.245321691482,10210.688920524932,10144.667004233663,10060.86463665638,9995.939824889749,10168.669670143148,10102.919448685881
2007-07-18,9927.394855328897,9863.331351287017,10027.506700567936,9962.66923336587,9886.541418116258,9822.7415496382,9986.241285664422,9921.670639025559
2007-07-19,10026.413192407941,9961.710702838627,10114.97882530862,10049.575766759841,9985.152272381256,9920.716047945483,10073.353443204116,10008.21953275242
2007-07-20,9918.53474135984,9854.528413440734,10036.14867159177,9971.25532574215,9877.717763585772,9813.974835950292,9994.847693060077,9930.22139772669
2007-07-23,9886.383802825407,9822.584951470977,10055.079350110547,9990.063599232017,9845.699131428897,9782.16282655805,10013.700467636547,9948.952270998101
2007-07-24,9955.6827350629,9891.43668356279,10137.505682334853,10071.956966007205,9914.712882273294,9850.73121759047,10095.78759721559,10030.508628399104
2007-07-25,10073.75993327155,10008.751905525414,10243.30107259431,10177.068287399801,10032.304164913196,9967.56365969663,10201.147615971013,10135.18739338283
2007-07-26,9802.946580787268,9739.686166846595,10003.069183011376,9938.389727844646,9762.605271448856,9699.605188206368,9961.904333914626,9897.491049056514
2007-07-27,9649.098133647052,9586.830535118565,9833.495650250836,9769.912650932703,9609.389944973494,9547.378591486391,9793.028633865146,9729.707292696541
2007-07-30,9635.56254409715,9580.106414303826,9827.817744076781,9767.092054405604,9595.910057390367,9540.682141926964,9787.37409353477,9726.898303549964
2007-07-31,9528.61381010705,9473.773208763281,9750.011360010494,9689.766432850007,9489.40143959707,9434.786519556135,9709.887900002035,9649.890894083519
2007-08-01,9421.85751454208,9355.201632702016,9588.58385737459,9520.164754157187,9383.084465975866,9316.702887975556,9549.124707355844,9480.987163928512
2007-08-02,9427.48552165711,9360.789823912732,9600.621136491456,9532.11614156631,9388.68929054303,9322.268060645678,9561.1124503984,9492.889368726757
2007-08-03,9350.947375070316,9284.793154168192,9560.157032096742,9491.940767788792,9312.466128005908,9246.584146564408,9520.814864771153,9452.879325526155
2007-08-06,9327.628374604486,9219.419750114064,9481.10386316712,9379.350133759086,9289.243086360975,9181.479764669171,9442.087017171423,9340.752026936278
2007-08-07,9408.259616159183,9239.569512660368,9521.515022670179,9372.5712489423,9369.542492809791,9201.546587221226,9482.331875786991,9334.001038734565
2007-08-08,9735.727636625552,9561.166031221097,9854.380706600661,9700.229959928762,9695.66293523005,9521.819689806334,9813.827743574268,9660.311361426771
2007-08-09,9514.715156825938,9344.11630538587,9617.569615191058,9467.123272443449,9475.559961927103,9305.663163018908,9577.991182347747,9428.163959680485
2007-08-10,9538.304046290068,9346.96364249143,9618.683469262785,9455.81097606403,9499.05178191941,9308.498786736207,9579.100452662837,9416.898215910558
2007-08-13,9508.283511015277,9332.254484008967,9604.256462837855,9448.719618596007,9469.154787892772,9293.85015974621,9564.732816570304,9409.836040951895
2007-08-14,9443.742542325463,9273.534752264399,9512.948317811622,9367.381426550732,9404.879435676577,9235.372088484013,9473.800424819645,9328.832573613616
2007-08-15,9168.731133520498,9077.899327310372,9212.649667181387,9137.91220948774,9130.999766286304,9040.541752961668,9174.737569764848,9100.307673291809
2007-08-16,9211.048545459898,9034.786268623606,9186.996069700224,9039.277450523481,9173.14306796794,8997.606149049978,9149.189542529153,9002.078818245054
2007-08-17,9476.538408313038,9183.383274304839,9427.472457931524,9182.10244001692,9437.54036986416,9145.591633658943,9388.676317067719,9144.316051217753
2007-08-20,9617.347891779511,9334.21011315921,9635.05897524012,9393.285578059085,9577.770367473739,9295.797763775929,9595.408569799794,9354.630123791085
2007-08-21,9511.022260846046,9223.630107378547,9484.936742398084,9240.70652073874,9471.882250626542,9185.672780942805,9445.90412325394,9202.678963144752
2007-08-22,9524.675590162926,9267.678043332002,9538.786023584897,9317.09283351002,9485.47942554321,9229.539480836149,9499.53180270098,9278.750929290936
2007-08-23,9715.28859462269,9453.14787266979,9742.90108050701,9516.464003946003,9675.308007602787,9414.246053283294,9702.806880876286,9477.30164312554
2007-08-24,9908.250338239226,9640.90306680627,9910.458448263986,9680.12713114797,9867.475672972283,9601.228595219103,9869.674712888525,9640.29126024668
2007-08-27,9768.714004872838,9505.131743075062,9784.703364280213,9557.294750919953,9728.513577063013,9466.016014705714,9744.437138976973,9517.964362516463
2007-08-28,9613.426362007824,9354.034116225992,9649.682172876586,9425.411619074006,9573.864991984265,9315.540202402952,9609.971589733497,9386.623959019338
2007-08-29,9884.10133430465,9498.631974040767,9909.708336413809,9569.723827909474,9843.426078540004,9459.543009571516,9868.92768791504,9530.3422910965
2007-08-30,9907.546841742625,9521.163131812798,9946.4346094592,9605.190087696488,9866.775092856577,9481.98143735026,9905.502824198289,9565.662599355492
2007-08-31,10143.25053588627,9695.208136645624,10219.494481119882,9818.838727150469,10101.508816362353,9655.310210614136,10177.438993902537,9778.432027255305
2007-09-03,10063.702584737981,9619.173936317256,10153.47423738059,9755.40681012161,10022.28822254394,9579.588907758183,10111.690438114327,9715.261146638835
2007-09-04,10171.759044019349,9722.457381750786,10238.06211445139,9836.678415558124,10129.90000432255,9682.447317751981,10195.930217303232,9796.198301387021
2007-09-05,10254.138613222287,9801.198123370445,10337.398367299063,9932.120186016802,10211.940562207647,9760.864022685148,10294.85767943043,9891.247307784331
2007-09-06,10181.376664364545,9731.65017756077,10244.077967005935,9842.458416334928,10139.478046867564,9691.602283971759,10201.921313289762,9801.954516178204
2007-09-07,10060.804387517032,9616.403756760048,10108.928095979543,9712.607102255262,10019.401951470234,9576.830127552654,10067.32761396872,9672.637569066446
2007-09-10,10085.479017342066,9619.257456654517,10120.09834164348,9705.3337170026,10043.975039744413,9579.67208385042,10078.451891593377,9665.394115407866
2007-09-11,10112.039769722554,9640.077911013299,10157.123708183697,9732.283540238506,10070.426489980859,9600.406858604603,10115.324890535361,9692.233034141724
2007-09-12,10049.874230795866,9580.813840432033,10092.50523796532,9670.367855033746,10008.51677577937,9541.386672575189,10050.972339659013,9630.572145718985
2007-09-13,10087.450011045874,9616.635836530366,10102.29834570748,9679.751348237634,10045.937924381931,9577.061254188819,10060.725146589988,9639.917023766398
2007-09-14,10068.535671007881,9598.604290397845,10111.87495990371,9688.927403131804,10027.10142118005,9559.103911993692,10070.262350894009,9649.055317158762
2007-09-17,9954.044546974084,9489.456840334407,9982.540615831143,9565.002703170652,9913.081452528046,9450.405626955451,9941.460246343073,9525.640594833465
2007-09-18,10139.569755417377,9666.32298253505,10131.450773062938,9707.684422310653,10097.843182975012,9626.54392516511,10089.757605238749,9667.735147042016
2007-09-19,10279.220512521088,9799.455783579077,10257.533319818498,9828.493337290378,10236.919247846608,9759.128856735724,10215.321294340127,9788.04690653239
2007-09-20,10277.690527916136,9797.997208342997,10259.462143661425,9830.341484568862,10235.395559538594,9757.676283927889,10217.242180644986,9789.887448274772
2007-09-21,10377.130508520007,9892.79600090325,10385.640842987252,9951.242530362764,10334.426324035823,9852.08495983034,10342.90162662747,9910.290959440583
2007-09-24,10422.011122920176,9935.581890730069,10452.176026071362,10014.99475843246,10379.122243606464,9894.694775137023,10409.163002670843,9973.78083294689
2007-09-25,10425.72878179003,9939.126034341853,10458.094712106154,10020.66588466181,10382.824603982077,9898.224334285132,10415.057331999406,9979.428621233537
2007-09-26,10367.806872350046,9883.907529226002,10438.480803071745,10001.872363037031,10325.141055219106,9843.233064776967,10395.524138552466,9960.712439120014
2007-09-27,10504.641440359748,10014.355581901093,10562.96520870981,10121.149982057423,10461.412518265317,9973.144294431691,10519.496263241632,10079.499204273681
2007-09-28,10525.771726458237,10034.499648668054,10575.753796399615,10133.40366381342,10482.455848029123,9993.205463399392,10532.232223055653,10091.702459410497
2007-10-01,10519.116746015156,10028.15527785578,10569.067214501874,10126.996760361866,10475.818668320882,9986.878062503692,10525.56352642513,10085.312693142336
2007-10-02,10438.919785058044,9951.701370488061,10488.489434901168,10049.789292908747,10395.948971015263,9910.736144326698,10445.314564559376,10008.420290024507
2007-10-03,10381.838409228436,9897.284168539069,10431.137005756593,9994.835733397924,10339.099597802073,9856.540116676204,10388.195239746856,9953.690084833197
2007-10-04,10440.395689649582,9953.108389801242,10489.972347887762,10051.210180363272,10397.429642391537,9912.14770794322,10446.802266964904,10009.845766571812
2007-10-05,10456.049656908579,9968.031735380342,10505.700648668968,10066.2806163653,10413.019823043142,9927.010244043699,10462.46647823396,10024.854793722072
2007-10-08,10348.176310926072,9865.193190094282,10397.315061564022,9962.428453520157,10305.589471549853,9824.59401725086,10354.525989274538,9921.429111983187
2007-10-09,10392.752310481286,9907.688682443928,10442.102732128771,10005.342798325442,10349.968042509088,9866.901295640313,10399.115293712955,9964.153387686065
2007-10-10,10494.307252267696,10004.5037240541,10544.139911829434,10103.11208744939,10451.083993571157,9963.297835653431,10500.71139804962,10061.500050225128
2007-10-11,10565.395491218189,10072.274043163347,10615.565716273799,10171.550377748257,10521.868307426339,10030.77841484171,10571.831834145956,10129.64574476238
2007-10-12,10596.764775648773,10102.179220833734,10647.083959071444,10201.750312730797,10553.101144168368,10060.5535132817,10603.212981304681,10159.71431838038
2007-10-15,10675.384843221975,10177.129833572035,10726.077357343653,10277.43966848539,10631.390103186552,10135.188471379946,10681.87369868188,10235.084908223314
2007-10-16,10656.069344421663,10158.715852064304,10706.670138084539,10258.844191460226,10612.17597839691,10116.87113242751,10662.568334826203,10216.587026314135
2007-10-17,10689.633163292066,10190.713138098587,10740.39333616113,10291.156855457868,10645.59707390534,10148.732356464092,10696.148131788561,10248.762287209895
2007-10-18,10724.570679839764,10224.020006861658,10775.49675497624,10324.792009951962,10680.370952042815,10181.883224354686,10731.087135124215,10282.23990320092
2007-10-19,10409.442281222568,9923.599677845687,10458.871955898388,10021.410618819164,10366.535454833556,9882.695452825948,10415.76137707988,9980.103218348348
2007-10-22,10309.16712637225,9828.004691343522,10358.120640255936,9924.873410151085,10266.680264066517,9787.500829315124,10315.432019810638,9883.970318877267
2007-10-23,10476.638937436688,9987.66004707043,10526.387698262011,10086.102392493542,10433.462836805624,9946.499115714738,10483.006566492579,10044.535755440922
2007-10-24,10486.616010743224,9997.17145784305,10536.412148120953,10095.707551509526,10443.40289218377,9955.975236306274,10492.993822634693,10054.105276434915
2007-10-25,10499.510992540996,10009.464588805986,10549.368362282381,10108.121848455174,10456.27925940188,9968.250621492558,10505.931333814953,10066.50165268559
2007-10-26,10750.518694280296,10248.756942884378,10801.56798465517,10349.772763043866,10706.24945793131,10206.553896015865,10757.088526167954,10307.153738785535
2007-10-29,10663.778455950061,10166.065154227948,10714.415856653412,10266.265931265802,10619.863455001778,10124.199809439964,10670.292315731593,10223.987937673526
2007-10-30,10546.671671703478,10054.424125340236,10596.75298591427,10153.524524043487,10503.232581064876,10013.012478577377,10553.10761526731,10111.70470038486
2007-10-31,10713.171773658005,10213.153124788912,10764.043720608837,10313.8180195722,10669.057862413089,10171.098153495841,10719.720324820604,10271.348530406698
2007-11-01,10669.2893206689,10171.318808926351,10710.134627069227,10262.163771893598,10625.356105363271,10129.43609990441,10666.03321422268,10219.906980829612
2007-11-02,10669.208771302856,10171.24201906179,10698.843243984633,10251.344671437808,10625.275887677486,10129.35962623951,10654.788325973524,10209.132430478225
2007-11-05,10439.808826417153,9952.548917388893,10467.753418746333,10029.920598334196,10396.820549022514,9911.567042947221,10424.65006559807,9988.620121306825
2007-11-06,10636.791469798161,10140.33773869041,10664.081083503595,10218.036501527447,10592.992071754055,10098.582601242446,10620.169306586808,10175.96141452564
2007-11-07,10596.782854027317,10102.196455435416,10615.078143986133,10171.083199058083,10553.14820052035,10060.598373360339,10571.368147807087,10129.20145294776
2007-11-08,10419.863715724303,9933.534710028023,10438.987189426372,10002.35756886161,10376.957566840385,9892.631130891918,10396.0022877635,9961.170588870871
2007-11-09,10302.003907778426,9821.175803511727,10322.85501113597,9891.082830093083,10259.58307334824,9780.734887622742,10280.348310104357,9850.354049122683
2007-11-12,10017.921389670442,9610.655592173323,10040.310684555741,9681.088921239605,9976.67032935149,9571.081540937817,9998.967423987562,9641.224837902995
2007-11-13,10141.538666314327,9631.824423866681,10176.705566585051,9714.46695046875,10099.778583860247,9592.163205171888,10134.800669098946,9674.46542551275
2007-11-14,10124.445784782745,9615.590631418896,10156.738281404474,9695.406604199698,10082.756086139801,9575.996259041494,10114.915603751995,9655.483564550284
2007-11-15,9931.801384986124,9432.628548826297,9957.260122381425,9504.988991103712,9890.904943292102,9393.787564265287,9916.25884137346,9465.85003924225
2007-11-16,9944.310200288466,9421.653346726016,9972.051152908045,9496.077541073166,9903.362250714268,9382.857555045563,9930.988966471119,9456.975284132035
2007-11-19,9716.056514527254,9246.640705101423,9747.258056534989,9323.584191183238,9676.04845120222,9208.565567613608,9707.121506749085,9285.192214803617
2007-11-20,9880.377441271281,9360.606863879255,9906.28187908699,9432.927075343676,9839.692749312711,9322.062444919085,9865.49051257889,9394.084854794017
2007-11-21,9787.599850237684,9281.423282488724,9793.499240395959,9334.314201539779,9747.297191023743,9243.204919860185,9753.17228202875,9295.878041904483
2007-11-22,9837.753787331803,9333.061395572748,9840.033054266816,9382.76737846985,9797.244607922321,9294.63040131744,9799.514482347742,9344.131701869184
2007-11-23,10100.660866323942,9549.559381777579,10107.107176334095,9604.333708445074,10059.069107469888,9510.236908026798,10065.488866033755,9564.785682137202
2007-11-26,10127.089819005403,9597.651966667496,10135.794001761782,9654.831670403108,10085.38923295269,9558.131460805356,10094.057566939624,9615.075707262902
2007-11-27,9958.479898647016,9464.738255400971,9966.777743119506,9520.877088177112,9917.473602130478,9425.765051850218,9925.737271145594,9481.672713465916
2007-11-28,9985.245748214915,9458.393259026274,10007.517790149392,9527.822162669208,9944.129237250483,9419.446182435251,9966.309561775022,9488.589190035753
2007-11-29,10120.570816910498,9586.57815800649,10154.862684704267,9668.104296694286,10078.897074325427,9547.103251059756,10113.04773024737,9628.293680499562
2007-11-30,10030.788735491782,9501.5332572514,10065.593663277554,9583.11425434568,9989.484690962036,9462.408541946383,10024.14629429978,9543.653603961471
