,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp50% crash-15%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp50% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-25%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-20%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,Gold25 crash DD252 warn-10%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-12%/exp75% crash-20%/exp50% recover-5% no panic,Gold25 crash DD252 warn-8%/exp75% crash-15%/exp50% recover-5% no panic,Gold25 crash DD126 warn-8%/exp75% crash-18%/exp50% recover-5% no panic
2010-08-24,11676.672417170732,11676.672417170732,11676.672417170732,11676.672417170732,11720.50224637529,11701.532892602732,11676.672417170732,11676.672417170732,11676.672417170732,11676.672417170732,11720.50224637529,11752.49336640431,11701.532892602732,11862.18458174642,11862.18458174642,11752.49336640431,11664.272949265287,11630.652561920517,11615.611457428216,11894.562423820415
2010-08-25,11724.538076826531,11724.538076826531,11724.538076826531,11724.538076826531,11768.547575684612,11749.500461690723,11724.538076826531,11724.538076826531,11724.538076826531,11724.538076826531,11768.547575684612,11800.669835477478,11749.500461690723,11910.810703100067,11910.810703100067,11800.669835477478,11712.087780338294,11678.329574447225,11663.226812629728,11943.321270210248
2010-08-26,11749.900670993733,11749.900670993733,11749.900670993733,11749.900670993733,11794.005371475256,11774.917054645135,11749.900670993733,11749.900670993733,11749.900670993733,11749.900670993733,11794.005371475256,11826.1971183416,11774.917054645135,11936.576243378551,11936.576243378551,11826.1971183416,11737.423441946188,11703.592210092802,11688.456777886391,11969.15713755103
2010-08-27,11822.525243294704,11822.525243294704,11822.525243294704,11822.525243294704,11866.902549060185,11847.696249884126,11822.525243294704,11822.525243294704,11822.525243294704,11822.525243294704,11866.902549060185,11899.293268829644,11847.696249884126,12010.354632548539,12010.354632548539,11899.293268829644,11809.970894154958,11775.930555959945,11760.701573661381,12043.136904891839
2010-08-30,11712.307541293725,11712.307541293725,11712.307541293725,11712.307541293725,11756.271131329122,11737.243886468072,11712.307541293725,11712.307541293725,11712.307541293725,11712.307541293725,11756.271131329122,11788.35988255754,11737.243886468072,11898.38585594837,11898.38585594837,11788.35988255754,11699.87023242108,11666.147241643308,11651.060234379536,11930.86250942855
2010-08-31,11794.308435869636,11794.308435869636,11794.308435869636,11794.308435869636,11838.579826370393,11819.419366846527,11794.308435869636,11794.308435869636,11794.308435869636,11794.308435869636,11838.579826370393,11870.893239246167,11819.419366846527,11981.68953293578,11981.68953293578,11870.893239246167,11781.784050180568,11747.824956021645,11732.632320717648,12014.393563867312
2010-09-01,11856.184845994801,11856.184845994801,11856.184845994801,11856.184845994801,11900.688497227957,11881.427516299369,11856.184845994801,11856.184845994801,11856.184845994801,11856.184845994801,11900.688497227957,11933.171435769313,11881.427516299369,12044.54899939484,12044.54899939484,11933.171435769313,11843.594753695663,11809.45750014324,11794.185159807104,12077.42460528913
2010-09-02,11977.948262299962,11977.948262299962,11977.948262299962,11977.948262299962,12022.908967524985,12003.450175675796,11977.948262299962,11977.948262299962,11977.948262299962,11977.948262299962,12022.908967524985,12055.725506935409,12003.450175675796,12168.246921877608,12168.246921877608,12055.725506935409,11965.228869330342,11930.741025038167,11915.311837254183,12201.460161347859
2010-09-03,12014.095821644454,12014.095821644454,12014.095821644454,12014.095821644454,12059.192211189089,12039.674695774083,12014.095821644454,12014.095821644454,12014.095821644454,12014.095821644454,12059.192211189089,12092.107785741411,12039.674695774083,12204.968772573144,12204.968772573144,12092.107785741411,12001.338043552265,11966.746120383565,11951.270369743503,12238.282244363527
2010-09-06,11969.02051982446,11969.02051982446,11969.02051982446,11969.02051982446,12013.947713667654,11994.503425394429,11969.02051982446,11969.02051982446,11969.02051982446,11969.02051982446,12013.947713667654,12046.739793328677,11994.503425394429,12159.177340633987,12159.177340633987,12046.739793328677,11956.310607231813,11921.848468393162,11906.430780726907,12192.365824675153
2010-09-07,11933.578098409667,11933.578098409667,11933.578098409667,11933.578098409667,11978.372254755388,11958.985544515215,11933.578098409667,11933.578098409667,11933.578098409667,11933.578098409667,11978.372254755388,12011.067231173545,11958.985544515215,12123.171830688527,12123.171830688527,12011.067231173545,11920.905822153052,11886.545731902715,11871.173698781258,12156.262037662196
2010-09-08,11987.7218285611,11987.7218285611,11987.7218285611,11987.7218285611,12032.719220071793,12013.24455056248,11987.7218285611,11987.7218285611,11987.7218285611,11987.7218285611,12032.719220071793,12065.562536574196,12013.24455056248,12178.175764862111,12178.175764862111,12065.562536574196,11974.992057033545,11940.47607192593,11925.034294490877,12211.416105117036
2010-09-09,11909.764182310622,11909.764182310622,11909.764182310622,11909.764182310622,11954.46895018692,11935.120926875958,11909.764182310622,11909.764182310622,11909.764182310622,11909.764182310622,11954.46895018692,11987.098682516602,11935.120926875958,12098.979572972561,12098.979572972561,11987.098682516602,11897.117194070817,11862.825670707933,11847.484313072406,12132.003747159913
2010-09-10,11899.350807461737,11899.350807461737,11899.350807461737,11899.350807461737,11944.016487451969,11924.685381203026,11899.350807461737,11899.350807461737,11899.350807461737,11899.350807461737,11944.016487451969,11976.617689776458,11924.685381203026,12088.40075649444,12088.40075649444,11976.617689776458,11886.714877193126,11852.453336832545,11837.125393006503,12121.396055793959
2010-09-13,11954.682113636954,11954.682113636954,11954.682113636954,11954.682113636954,11999.555486505147,11980.134491708846,11954.682113636954,11954.682113636954,11954.682113636954,11954.682113636954,11999.555486505147,12032.308282570899,11980.134491708846,12144.611134207387,12144.611134207387,12032.308282570899,11941.987427009459,11907.566572429943,11892.167354534702,12177.759859776745
2010-09-14,12017.663616625667,12017.663616625667,12017.663616625667,12017.663616625667,12062.773398328534,12043.250086847427,12017.663616625667,12017.663616625667,12017.663616625667,12017.663616625667,12062.773398328534,12095.69874773395,12043.250086847427,12208.593250601207,12208.593250601207,12095.69874773395,12004.902049889093,11970.299854046383,11954.81950761266,12241.916615407197
2010-09-15,12087.387513013806,12087.387513013806,12087.387513013806,12087.387513013806,12132.759011956054,12113.122430425936,12087.387513013806,12087.387513013806,12087.387513013806,12087.387513013806,12132.759011956054,12165.875387148488,12113.122430425936,12279.424879610378,12279.424879610378,12165.875387148488,12074.551906415136,12039.748956083473,12024.178796013322,12312.941579403032
2010-09-16,12156.027920873856,12156.027920873856,12156.027920873856,12156.027920873856,12201.657070047742,12181.908978651349,12156.027920873856,12156.027920873856,12156.027920873856,12156.027920873856,12201.657070047742,12234.96150254351,12181.908978651349,12349.155806257337,12349.155806257337,12234.96150254351,12143.119424970437,12108.11883981463,12092.460261785138,12382.862836668695
2010-09-17,12133.40878722229,12133.40878722229,12133.40878722229,12133.40878722229,12178.953032689944,12159.241687237336,12133.40878722229,12133.40878722229,12133.40878722229,12133.40878722229,12178.953032689944,12212.195494498024,12159.241687237336,12326.177312995895,12326.177312995895,12212.195494498024,12120.524310595234,12085.588852215928,12069.959410633928,12359.82162359196
2010-09-20,12130.572323440303,12130.572323440303,12130.572323440303,12130.572323440303,12176.105921891522,12156.39918441994,12130.572323440303,12130.572323440303,12130.572323440303,12130.572323440303,12176.105921891522,12209.340612508457,12156.39918441994,12323.295785130824,12323.295785130824,12209.340612508457,12117.690858856437,12082.763567445221,12067.137779605195,12356.932230594333
2010-09-21,12264.41547936232,12264.41547936232,12264.41547936232,12264.41547936232,12310.45147459703,12290.527302047714,12264.41547936232,12264.41547936232,12264.41547936232,12264.41547936232,12310.45147459703,12344.052861504928,12290.527302047714,12459.265363091727,12459.265363091727,12344.052861504928,12251.39188662268,12216.079223541801,12200.28102794536,12493.272937624402
2010-09-22,12217.060915758591,12217.060915758591,12217.060915758591,12217.060915758591,12262.919159801808,12243.071917172048,12217.060915758591,12217.060915758591,12217.060915758591,12217.060915758591,12262.919159801808,12296.390807219375,12243.071917172048,12411.158457786287,12411.158457786287,12296.390807219375,12204.087608868427,12168.91129274617,12153.174096115354,12445.034724483383
2010-09-23,12193.652155805974,12193.652155805974,12193.652155805974,12193.652155805974,12239.422532183306,12219.613318285796,12193.652155805974,12193.652155805974,12193.652155805974,12193.652155805974,12239.422532183306,12272.83004553745,12219.613318285796,12387.377793101425,12387.377793101425,12272.83004553745,12180.703706696982,12145.59479090495,12129.887747865148,12421.189150455702
2010-09-24,12398.136476100608,12398.136476100608,12398.136476100608,12398.136476100608,12444.674409579255,12424.533000406069,12398.136476100608,12398.136476100608,12398.136476100608,12398.136476100608,12444.674409579255,12478.642158092945,12424.533000406069,12595.110841075004,12595.110841075004,12478.642158092945,12384.970884926131,12349.273201905848,12333.302755910247,12629.489205945856
2010-09-27,12386.077171281213,12386.077171281213,12386.077171281213,12386.077171281213,12432.569838672769,12412.448020459336,12386.077171281213,12386.077171281213,12386.077171281213,12386.077171281213,12432.569838672769,12466.504547750723,12412.448020459336,12582.859945050477,12582.859945050477,12466.504547750723,12372.924385892302,12337.261424964463,12321.306512954696,12617.20487109107
2010-09-28,12438.554625877656,12438.554625877656,12438.554625877656,12438.554625877656,12485.2442738635,12465.037203331107,12438.554625877656,12438.554625877656,12438.554625877656,12438.554625877656,12485.2442738635,12519.322757853419,12465.037203331107,12636.17113085439,12636.17113085439,12519.322757853419,12425.346114637168,12389.532056522787,12373.509546583586,12670.661569818243
2010-09-29,12424.000352888594,12424.000352888594,12424.000352888594,12424.000352888594,12470.63536961679,12450.45194324802,12424.000352888594,12424.000352888594,12424.000352888594,12424.000352888594,12470.63536961679,12504.673978591163,12450.45194324802,12621.38562806033,12621.38562806033,12504.673978591163,12410.80729684239,12375.035144527705,12359.031382424617,12655.835709982768
2010-09-30,12401.02308996846,12401.02308996846,12401.02308996846,12401.02308996846,12447.571858708066,12427.425760082466,12401.02308996846,12401.02308996846,12401.02308996846,12401.02308996846,12447.571858708066,12481.547515811415,12427.425760082466,12598.043315781264,12598.043315781264,12481.547515811415,12387.854433496377,12352.148439111956,12336.174274774412,12632.429684844117
2010-10-01,12371.349940994498,12371.349940994498,12371.349940994498,12371.349940994498,12417.787327911868,12397.689434840071,12371.349940994498,12371.349940994498,12371.349940994498,12371.349940994498,12417.787327911868,12451.681688115164,12397.689434840071,12567.898737114043,12567.898737114043,12451.681688115164,12358.212794463365,12322.592237327382,12306.656295945695,12602.202826525896
2010-10-04,12166.286002587713,12166.286002587713,12166.286002587713,12166.286002587713,12211.953656735739,12192.188900558998,12166.286002587713,12166.286002587713,12166.286002587713,12166.286002587713,12211.953656735739,12245.28619377291,12192.188900558998,12359.576862393626,12359.576862393626,12245.28619377291,12153.366613619008,12118.33649259302,12102.664700792222,12393.312337085843
2010-10-05,12395.092919409533,12395.092919409533,12395.092919409533,12395.092919409533,12441.619428522985,12421.48296376389,12395.092919409533,12395.092919409533,12395.092919409533,12395.092919409533,12441.619428522985,12475.5788384635,12421.48296376389,12592.018930129427,12592.018930129427,12475.5788384635,12381.930560190374,12346.241640416261,12330.275114925804,12626.388855626945
2010-10-06,12382.251546938325,12382.251546938325,12382.251546938325,12382.251546938325,12428.729854377356,12408.614251087063,12382.251546938325,12382.251546938325,12382.251546938325,12382.251546938325,12428.729854377356,12462.65408221518,12408.614251087063,12578.973541418134,12578.973541418134,12462.65408221518,12369.102823983005,12333.450878091611,12317.500893993962,12613.307859516983
2010-10-07,12298.530439156904,12298.530439156904,12298.530439156904,12298.530439156904,12344.69448909827,12324.714895045454,12298.530439156904,12298.530439156904,12298.530439156904,12298.530439156904,12344.69448909827,12378.389342340979,12324.714895045454,12493.922321480586,12493.922321480586,12378.389342340979,12285.470619713808,12250.059730175797,12234.21758998139,12528.024492208235
2010-10-08,12331.148883480178,12331.148883480178,12331.148883480178,12331.148883480178,12377.435370772915,12357.402786382803,12331.148883480178,12331.148883480178,12331.148883480178,12331.148883480178,12377.435370772915,12411.21959027771,12357.402786382803,12527.058988632702,12527.058988632702,12411.21959027771,12318.05442648461,12282.549619373722,12266.665462291978,12561.251605919204
2010-10-11,12285.792692128694,12285.792692128694,12285.792692128694,12285.792692128694,12331.908929366511,12311.950028437645,12285.792692128694,12285.792692128694,12285.792692128694,12285.792692128694,12331.908929366511,12365.568884413953,12311.950028437645,12480.982204552922,12480.982204552922,12365.568884413953,12272.74639890949,12237.372184887732,12221.546452602804,12515.049055221314
2010-10-12,12352.080803104816,12352.080803104816,12352.080803104816,12352.080803104816,12398.445860937967,12378.379271569871,12352.080803104816,12352.080803104816,12352.080803104816,12352.080803104816,12398.445860937967,12432.287428592066,12378.379271569871,12548.323462394304,12548.323462394304,12432.287428592066,12338.96411848683,12303.399042557865,12287.487922384322,12582.574121078533
2010-10-13,12507.700010348599,12507.700010348599,12507.700010348599,12507.700010348599,12554.64920405803,12534.329803298935,12507.700010348599,12507.700010348599,12507.700010348599,12507.700010348599,12554.64920405803,12588.917128859088,12534.329803298935,12706.415056886264,12706.415056886264,12588.917128859088,12494.41807356829,12458.404926661658,12442.293348286195,12741.097226701046
2010-10-14,12524.66053675598,12524.66053675598,12524.66053675598,12524.66053675598,12571.673393891864,12551.326439886941,12524.66053675598,12524.66053675598,12524.66053675598,12524.66053675598,12571.673393891864,12605.98778623236,12551.326439886941,12723.645042250253,12723.645042250253,12605.98778623236,12511.36058957893,12475.298608599798,12459.165182814319,12758.374241323534
2010-10-15,12590.46883808753,12590.46883808753,12590.46883808753,12590.46883808753,12637.728714794106,12617.274851825348,12590.46883808753,12590.46883808753,12590.46883808753,12590.46883808753,12637.728714794106,12672.223405184557,12617.274851825348,12790.498867511129,12790.498867511129,12672.223405184557,12577.099009021947,12540.847547641019,12524.629352025451,12825.410544152635
