,Raw,S&P trend MA300 below0.50,S&P trend + VIX 28/35 cap 50/25,S&P trend + VIX 25/35 cap 65/35,S&P trend + VIX 20/30 cap 80/50
2024-07-02,64420.36874992567,59642.59678589117,46802.23228064816,49626.087284391535,48186.21916492989
2024-07-03,65552.27645880383,60690.55593902065,47624.577891813766,50498.04986158072,49032.882324313614
2024-07-04,65240.626146335046,60402.019342825,47398.15990325612,50257.97073895382,48799.76893873621
2024-07-05,65975.42952520696,61082.32562627853,47932.00407530781,50824.02488183399,49349.39939482537
2024-07-08,65977.89328354385,61084.60665862772,47933.79402765058,50825.922832569864,49351.24227777521
2024-07-09,66239.62390164778,61326.925881957424,48123.94471168361,51027.54643006035,49547.01589985873
2024-07-10,66934.48450642951,61970.25176905808,48628.769941013015,51562.83074606985,50066.76929526485
2024-07-11,64787.56209640848,59982.557036534134,47069.003002820056,49908.95385930268,48460.878553146234
2024-07-12,64759.93194073823,59956.97608650621,47048.929336855035,49887.66903055083,48440.21128963123
2024-07-15,65553.03669631033,60691.259793095734,47625.130214208984,50498.63550884707,49033.450979411646
2024-07-16,65560.18143887783,60697.87464191392,47630.32096222422,50504.139445337336,49038.79522282278
2024-07-17,63759.127830212776,59030.397161485686,46321.83218796929,49116.70181773786,47691.61318088481
2024-07-18,62951.44278824208,58282.61452343133,45735.03854370035,48494.50344835673,47087.467485914996
2024-07-19,62892.3070206966,58227.864592504506,45692.07564264181,48448.94834181529,47043.23413067771
2024-07-22,64282.48270003792,59514.937130483464,46702.05627948061,49519.86707361331,48083.08086335531
2024-07-23,64269.53257445488,59502.947458063645,46692.64784551225,49509.89097327426,48073.39421297335
2024-07-24,61036.79990051881,56509.97217509667,44344.025686981506,47019.562573158706,45655.32104526747
2024-07-25,60125.35534498355,55666.12540468296,43681.849412196636,46317.43329408766,44973.56358311766
2024-07-26,60546.98554127537,56056.48516632617,43988.16921083031,46642.23517474962,45288.941551907905
2024-07-29,60447.02812558862,55963.94114717119,43915.54885366805,46565.23320267385,45214.173741153216
2024-07-30,59460.25705498619,55050.35449397478,43198.64689004475,45805.076310844735,44476.07229907297
2024-07-31,61539.57623484092,56975.45982695828,44709.29920591309,47406.875200139344,46031.39605239187
2024-08-01,59382.64726440521,54978.500676058466,43142.26237197215,45745.28978189073,44418.020436737366
2024-08-02,58552.95318060162,54210.34130882427,42539.47887374667,45106.136796256375,43797.41205249784
2024-08-05,56048.18533443836,51891.340943102936,40719.73259132002,43176.59447644502,42298.56571262641
2024-08-06,57225.53314969481,52981.37011221059,40933.572200569426,43494.03301804643,42742.827410245045
2024-08-07,56117.49253926455,51955.507941088494,40140.98787969356,42946.62788334791,42080.73430643736
2024-08-08,58538.08107187929,54196.57219819832,41872.44113166181,44150.73504623494,43532.832585203476
2024-08-09,58679.49731069674,54327.50022413851,41973.596533863565,44257.39434864012,43616.965844600345
2024-08-12,58849.11355404542,54484.53678581442,42094.92347240585,44385.32272761157,43717.82759334582
2024-08-13,60003.61602417561,55553.41494734108,42920.74208196233,45256.07441156843,44403.952999790774
2024-08-14,60185.14893437937,55721.484369741964,43050.59304319614,45392.990608235974,44538.29121716346
2024-08-15,61822.95943044013,57237.82575250323,44222.123136519716,46628.26405662132,45750.30584408769
2024-08-16,61930.73352125291,57337.60671878836,44299.21422304739,46709.54969566509,45830.060965197685
2024-08-19,61861.73117039296,57273.721965107514,44249.856662611106,46657.506573400045,45778.99775688661
2024-08-20,61365.5921411984,56814.37935900006,43894.96712894908,46283.30737822712,45411.84431525335
2024-08-21,61177.10427916303,56639.870802582904,43760.14127264167,46141.14560073501,45272.359285493185
2024-08-22,60705.84747160182,56203.565014500746,43423.05005661305,45785.713135775644,44923.619217472144
2024-08-23,62011.09678504923,57412.00979706953,44356.69827395653,46770.161473542896,45889.53149089207
2024-08-26,60624.759401119794,56128.49088521906,43365.04754960279,45724.55469242205,44863.612319403255
2024-08-27,61064.54089369357,56535.655742304814,43679.62439123137,46056.24776813153,45189.0599843999
2024-08-28,60414.90212612879,55934.197790073,43214.936096814956,45566.27562389099,44708.313469220455
2024-08-29,60452.12153259851,55968.65679885794,43241.55923474196,45594.34733590364,44735.856622201354
2024-08-30,61074.754989790206,56545.112304365,43686.930560646026,46063.951468735344,45196.61863291248
2024-09-02,61128.81719482256,56595.164956323846,43725.60139604435,46104.726397579834,45236.62581531887
2024-09-03,60835.43710016953,56323.54355722379,43515.74585384652,45883.452543198444,45019.51830085176
2024-09-04,61283.35893201554,56738.24502085706,43836.14550125771,46221.285245554616,45284.695652308146
2024-09-05,60284.21700660082,55813.20500407731,43121.45669205792,45467.70997258993,44694.05129084539
2024-09-06,58108.36459888292,53798.725882995306,41565.06382462722,43826.6332342714,43080.89839709203
2024-09-09,58985.5407474397,54610.84578162027,42192.51019748391,44488.21917994414,43601.161347779904
2024-09-10,59703.62714338186,55275.67490634741,42706.159257906904,45029.816062298705,44131.959241880395
2024-09-11,59777.4605979409,55344.03246227307,42758.97251934223,45085.502911441945,44186.53574188871
2024-09-12,60501.515009432245,56014.38698140447,43276.89051675768,45631.60100511807,44721.74509692672
2024-09-13,59386.369210182704,54981.94658168699,42479.223835901495,44790.533005978614,43897.447289307
2024-09-16,58756.73395554791,54399.00857088263,42028.84410613651,44315.6479603104,43432.031053739585
2024-09-17,58619.7246342451,54272.16062100371,41930.84098345648,44212.312454039245,43330.755970921375
2024-09-18,58770.40372460395,54411.66451402277,42038.62212737673,44325.95800704725,43442.13552677903
2024-09-19,60060.52137766149,55606.09988408978,42961.44662881943,45298.993706811176,44395.769709593944
2024-09-20,59465.04107307866,55054.783702742796,42535.49802336221,44849.8690913219,43955.600262801716
2024-09-23,59537.55633981138,55121.92083496491,42587.36838162839,44904.56173361046,44009.2023796074
2024-09-24,59784.43758958885,55350.49200151062,42763.9631795536,45090.765115190814,44191.69302170186
2024-09-25,58937.780668602645,54566.627855212595,42158.34728928932,44452.197456172005,43565.857867012084
2024-09-26,59260.77378447072,54865.66600957524,42389.38510232441,44695.80611602779,43804.609174209305
2024-09-27,58477.80133962514,54140.763145332596,41829.322882924826,44105.27071876335,43225.84855820089
2024-09-30,58863.667511044856,54498.01134061444,42105.333955573966,44396.299648747205,43511.074615053665
2024-10-01,59139.72668351259,54753.59643321854,42302.79979723381,44604.50967472568,43715.13310748722
2024-10-02,59088.169205870654,54705.86274417008,42265.92059983053,44565.6238675154,43677.02265070637
2024-10-03,59645.233296306586,55221.61187095241,42664.38998772693,44985.774111771076,44088.79545096175
2024-10-04,60418.49871162203,55937.52763283148,43217.508743741295,45568.98824942086,44546.063719904974
2024-10-07,60118.411067840265,55659.69615366093,43002.855274264526,45342.655410888125,44324.811560607486
2024-10-08,60547.979879788654,56057.40575917854,43310.126958968714,45666.64585357398,44578.18561096873
2024-10-09,60756.30275452917,56250.27825370987,43459.14085127993,45823.76764298564,44700.88705594682
2024-10-10,60613.67191689322,56118.22571033841,43357.116643394846,45716.19226288127,44616.93560169695
2024-10-11,60430.79100885488,55948.90826510133,43226.301455815716,45578.25937598153,44509.242595301774
2024-10-14,60277.651338251766,55807.12628212073,43116.76025246849,45462.75799810814,44419.00871769008
2024-10-15,59923.27235505168,55479.030010482704,42863.27204717315,45195.47741243248,44157.86444954667
2024-10-16,60411.46649530741,55931.01696469493,43212.47858118269,45563.68439398844,44445.66729906724
2024-10-17,60216.87580711596,55750.85820156917,43073.28735750624,45416.91972798827,44302.50386522599
2024-10-18,60369.03655324479,55891.73386254577,43182.12833363947,45531.68277904426,44414.45092247786
2024-10-21,60056.46720949401,55602.34639552696,42958.54667182011,45295.935962154734,44184.48873373817
2024-10-22,60887.01462901679,56371.29581036894,43552.639393928956,45922.353473477975,44795.53555027383
2024-10-23,60374.18851133441,55896.503722839334,43185.81354261574,45535.56850150764,44418.24129918072
2024-10-24,62223.30183930103,57608.47654714045,44508.489099335486,46930.21128990498,45778.66309558687
2024-10-25,62123.14993318267,57515.75246204334,44436.85018127777,46854.674473691666,45704.979760999224
2024-10-28,62356.26010380324,57731.573889067215,44603.594490585005,47030.49139818248,45842.18201995429
2024-10-29,62343.3770050512,57719.646272396734,44594.37917665243,47020.774675851295,45832.7108079703
2024-10-30,62260.747732954,57643.14524556256,44535.27424413177,46958.45382363635,45771.9646034136
2024-10-31,61481.61361556841,56921.79603711963,43977.95759031393,46370.813379120686,45313.73047625217
2024-11-01,62071.45760671511,57467.89392530634,44399.874526159976,46815.68696046946,45661.51616457171
2024-11-04,61652.37028566335,57079.888445166995,44100.100279064005,46499.60189354913,45414.882194983715
2024-11-05,62628.8667363503,57983.962501266564,44798.59072149,47236.09744103606,45990.334150083385
2024-11-06,65824.8311349164,60942.896448162996,47084.67234028314,49646.56554649085,47867.85138175335
2024-11-07,68245.53315444758,63184.06577536988,48816.20676973689,51472.31335942263,49628.18714733899
2024-11-08,68275.53076176991,63211.83859370025,48837.664136013605,51494.93822837389,49650.00142296046
2024-11-11,70883.35941139601,65626.25620189695,50703.05072903921,53461.82114710579,51546.41577111918
2024-11-12,71003.95163008603,65737.90463257831,50789.3106556643,53552.77450598823,51634.11049516971
2024-11-13,72090.44666430891,66743.81916696389,51566.483370029135,54372.23345487524,52424.21024823397
2024-11-14,71294.0136950571,66006.45408548677,50996.79280262974,53771.54582788683,51845.043779435364
2024-11-15,70803.56702483587,65552.38166142878,50645.97502809692,53401.63993765689,51488.39070617935
2024-11-18,70759.93155616993,65511.98244121772,50614.762464249405,53368.7290874819,51456.658970707176
2024-11-19,71330.99937881785,66040.69670573558,51023.248758097165,53799.44126098481,51871.9397878715
2024-11-20,71108.15869144913,65834.38312010838,50863.85023678027,53631.36981133383,51709.889924303905
2024-11-21,72046.26592148613,66702.91511315275,51534.880770163785,54338.91134668863,52392.08198911179
2024-11-22,72560.73925142671,67179.23224654041,51902.88487667515,54726.93868312744,52766.20726179188
2024-11-25,70988.20245237443,65723.3235012655,50778.04522802258,53540.89612255632,51622.657684959864
2024-11-26,71921.23393030558,66587.15618814151,51445.44506276754,54244.60941171167,52301.15866020072
2024-11-27,71573.20944560225,66264.94313013565,51196.5022467189,53982.121531474,52048.07507420799
2024-11-28,71133.7040819207,65858.03392269147,50882.12292080271,53650.6367183747,51728.466545519615
2024-11-29,71735.32938329678,66415.03935377579,51312.46705839504,54104.396028413415,52165.968777082446
2024-12-02,71748.33971378217,66427.08476596838,51321.7733815163,54114.20871177452,52175.42989616722
2024-12-03,71649.31388730914,66335.40324420237,51250.93995114787,54039.52121011253,52103.41826373551
2024-12-04,72652.95855988993,67264.61205943619,51968.84958706747,54796.49255608591,52833.26919079246
2024-12-05,72234.28362828375,66876.98838365311,51669.370323210904,54480.71852254445,52528.808563125785
2024-12-06,72971.72391426151,67559.73600655142,52196.86327134503,55036.91254329899,53065.075522014755
2024-12-09,71877.79845798327,66546.94213143563,51414.375556823055,54211.849403269385,52269.572362173494
2024-12-10,70713.52629452027,65469.01885123799,50581.56866030085,53333.72919725097,51422.913040338986
2024-12-11,72085.52133425171,66739.25912671049,51562.96026867191,54368.51866036219,52420.628545658845
2024-12-12,71979.22656212632,66640.84776463131,51486.92734263597,54288.34875668623,52343.33093217425
2024-12-13,72099.15800342677,66751.88442484045,51572.714613481454,54378.80374242564,52430.545138563975
2024-12-16,73389.181174887,67946.23232058962,52495.47153199268,55351.76818204757,53368.65065871199
2024-12-17,72986.3896725698,67573.31407085489,52207.35372627916,55047.97378749192,53075.740469071934
2024-12-18,70148.15355266367,64945.577288722474,50177.15607250577,52907.3123815473,51011.773688883346
2024-12-19,70802.86041195235,65551.72745487714,50645.469586069674,53228.27887987245,51392.656223315505
2024-12-20,71637.82114202142,66324.76286466932,51242.719160652356,53855.98688962336,51877.50499367015
2024-12-23,71399.25696629034,66103.8919318139,51072.073587351835,53676.638761557944,51704.74549288544
2024-12-24,72957.78023423413,67546.82646719729,52186.88932087698,54848.30768374852,52833.37136852753
2024-12-25,72545.97863426601,67165.56635864331,51892.32656895799,54538.722869254496,52535.15962481194
2024-12-26,72247.77498132816,66889.47914310292,51679.02072301552,54314.538887008304,52319.21138339705
2024-12-27,71012.39435129668,65745.72119474203,50795.349756031304,53385.80261398893,51424.59365519331
2024-12-30,69877.2664622388,64694.78068786116,49983.38983453814,52532.434494515415,50602.57531635647
2024-12-31,69781.89777345186,64606.485070159884,49915.17236423651,52460.73808092953,50533.512779976765
2025-01-02,69585.70806661395,64424.845880482186,49774.83735837732,52313.24629361799,50391.43932863585
2025-01-03,71067.32236617134,65796.57544328159,50834.63990745418,53427.09647806526,51464.37052613281
2025-01-06,71354.10338599354,66062.08719155332,51039.77511431957,53642.69313633209,51672.04691202429
2025-01-07,70078.76800158406,64881.337755076325,50127.52440795905,52683.91961910767,50748.49540363681
2025-01-08,69645.82259020777,64480.50197747846,49817.83743293134,52358.4392788726,50434.97208058469
2025-01-09,69544.68855678382,64386.86860508579,49745.49599666608,52282.40858598795,50361.73449127304
2025-01-10,68513.25140693509,63431.928556896644,49007.706329713765,51506.99324344706,49614.80521510404
2025-01-13,68703.40878627614,63607.98280995325,49143.7263960776,51649.95003869149,49752.51027423463
2025-01-14,68839.68704786412,63734.15391956188,49241.20658984859,51752.401511285454,49851.19803557851
2025-01-15,70663.81909998693,65422.99821803706,50546.01297520142,53123.75019718849,51172.16813397819
2025-01-16,70208.40196746269,65001.35734680934,50220.25191978596,52781.3760332687,50842.37160764484
2025-01-17,71956.8436940657,66620.12493425087,51470.91681909191,54095.822134560956,52108.52952474798
2025-01-20,71651.21908774633,66337.16714440472,51252.30274595922,53866.059217030976,51887.20729875385
2025-01-21,71952.92077992256,66616.49296518571,51468.11074843644,54092.87296037762,52105.68869298053
2025-01-22,72738.23466570214,67343.56361611189,52029.84780660555,54683.25739226783,52674.38445147327
2025-01-23,73258.36449884812,67825.1177350438,52401.89802452239,55074.281365753544,53051.04356234844
2025-01-24,73430.22798720551,67984.23487357039,52524.832423244654,55203.48515263912,53175.50085087783
2025-01-27,71004.73699138293,65738.6317471241,50789.8724266358,53380.0459526535,51419.04847360027
2025-01-28,72550.13696778164,67169.41628707414,51895.30103570088,54541.849027361095,52538.17093872804
2025-01-29,72092.0096627826,66745.26624479894,51567.60138688895,54197.43740597896,52206.41180404265
2025-01-30,72772.21385807579,67375.02272305552,52054.15321099044,54708.80231965148,52698.99094695209
2025-01-31,72716.23866556169,67323.19896138021,52014.114010687605,54666.72120682411,52658.45574804627
2025-02-03,72978.41379003179,67565.92972401774,52201.64855682485,54863.81960877376,52848.31343930616
2025-02-04,75193.56904996322,69616.79677973277,53786.15485632375,56529.132298851764,54452.448325416466
2025-02-05,73526.35901788578,68073.23629366055,52593.595198678704,55275.75468073851,53245.11544753445
2025-02-06,74260.50299957956,68752.93208448915,53118.73029181389,55827.67052662685,53776.755822258965
2025-02-07,73448.56160212794,68001.20876589148,52537.9465055226,55217.26802471927,53188.77738811091
2025-02-10,74459.92088619928,68937.56003422543,53261.374423039015,55977.58919969838,53921.167004006544
2025-02-11,73633.98682547969,68172.88182590195,52670.58164844072,55356.66727275111,53323.05559195678
2025-02-12,74488.46650745402,68963.98855383092,53281.793179917775,55999.049268968265,53941.83870487046
2025-02-13,75188.07227363919,69611.7076748382,53782.22299797056,56524.99992423564,54448.467759890416
2025-02-14,74559.52909879424,69029.78074912737,53332.6244357101,56052.47280874866,53993.29964935964
2025-02-17,74563.90977784825,69033.83653271783,53335.757946792924,56055.76612211218,53996.47197782912
2025-02-18,74171.52271215816,68670.55106886396,53055.08246156888,55760.7767948465,53712.3195338368
2025-02-19,73580.70315225494,68123.54996551239,52632.467698862456,55316.609594266796,53284.469493444405
2025-02-20,72610.70247937608,67225.48992429873,51938.62370314078,54587.38105704031,52582.03027978693
2025-02-21,70180.92144743116,64975.91493461094,50200.59503257309,52760.7166873681,50822.471214354824
2025-02-24,68096.22907125902,63045.83491136053,48709.40917200983,51193.4835765586,49312.81280443847
2025-02-25,66333.1041497135,61413.47311617883,47448.24134530009,49867.998921305385,48036.0218515058
2025-02-26,66793.73651139547,61839.94242623478,47777.73286765086,50214.29379789717,48369.59505714571
2025-02-27,64934.80749632099,60118.88190064117,46448.036124498874,48816.785399838605,47023.42626355245
2025-02-28,66445.32892030712,61517.37467513898,47528.51601461194,49952.36742494536,47898.518012203305
2025-03-03,65911.58073081035,61023.212212720726,47146.724551096224,49551.1054234265,47513.754362387466
2025-03-04,64401.86028118381,59625.461007880025,46066.81760001885,48416.12555600574,46643.10327735412
2025-03-05,65005.367799028056,60184.20905981632,46498.5080919299,48869.83132832918,46992.77595277767
2025-03-06,62248.52092876775,57631.825249011585,44526.528379403346,46797.28492009752,45398.42284999041
2025-03-07,62423.22770112367,57793.574797820256,44651.49658654005,46928.626235223164,45500.355063740484
2025-03-10,60067.75500032186,55612.79702116,42966.62085785921,45157.82549238989,44126.829878627366
2025-03-11,60965.76335798208,56028.50055891995,43287.79471087377,45495.37851651833,44456.67624984473
2025-03-12,61686.91390398314,56359.87493647374,43543.81559104897,45764.45590725862,44719.610350765564
2025-03-13,60655.54173495935,55888.721471497214,43179.80095089682,45381.87730860533,44345.766381223184
2025-03-14,62064.50636789629,56537.839669777335,43681.31170042496,45908.96402051294,44860.819207926535
2025-03-17,62516.97762929032,56743.929664920746,43840.537475034995,46076.30996488027,45024.34448704387
2025-03-18,61631.39504935412,56342.02735346899,43530.026492617144,45749.96359466225,44705.44891129157
2025-03-19,63075.72045850934,57002.21216386285,44040.0873412653,46286.03644223274,45229.282711731765
2025-03-20,62878.61514878333,56913.149061595024,43971.27690998794,46213.716827945194,45158.614222233926
2025-03-21,63784.68920325962,57323.20522775925,44288.08758605053,46546.68416254405,45483.97959952517
2025-03-24,65508.04790493972,58097.59517753739,44886.38368246147,47175.492064470585,46098.431225840184
2025-03-25,65917.57074740379,58460.79165611293,45166.99041738127,47470.40913531535,46386.61506267402
2025-03-26,64355.80697759533,57075.69895127544,44096.86346298451,46345.708023230756,45287.59193443186
2025-03-27,64407.08794051474,57098.43891009951,44114.43242627088,46364.17296560528,45305.63530481107
2025-03-28,62572.92562535134,56285.42431611345,43486.294808980856,45704.00168984622,44660.53635997623
2025-03-31,63056.49152995095,56502.912246022286,43654.32666362751,45880.602805265524,44833.10550588865
2025-04-01,63031.9748379409,56491.92793288025,43645.84014895035,45871.68349671441,44824.389833537774
2025-04-02,63816.517833076425,56843.49827837071,43917.46449709827,46157.16009851016,45103.34873610699
2025-04-03,61969.234986136944,56020.780094308,43281.829855775715,45489.1094667251,44450.55032835248
2025-04-04,57523.52885769373,54011.29970100357,41729.299021055034,43857.402920897286,42856.09717711028
2025-04-07,58482.23179007684,54461.383279266585,41903.16701095507,44113.23175420558,43213.22292069803
2025-04-08,57770.89249017915,54130.16710413502,41775.746388602354,43925.43426339309,42950.41434792441
2025-04-09,63389.62815593836,56762.48839424849,42791.51257326557,45420.68364802178,45039.07019651497
2025-04-10,60381.02431291798,55415.45540407045,41776.02539561661,44342.80350144729,43970.24613474608
2025-04-11,60505.061736212665,55472.3738679193,41797.47994447749,44374.68534682337,44015.40896606807
2025-04-14,60409.26564918603,55428.45988616193,41780.93572936822,44350.09529792417,43980.5647412476
2025-04-15,60893.30651144806,55650.525485112936,41948.3246219431,44527.777133141935,44156.766109128424
2025-04-16,60417.19135480097,55432.96414564242,41784.33095586828,44353.69930095107,43984.138715269255
2025-04-17,59987.12440651436,55235.67025304323,41635.61451194375,44195.83810552109,43827.59283911949
2025-04-18,59987.12440651436,55235.67025304323,41635.61451194375,44195.83810552109,43827.59283911949
2025-04-21,59333.667643746376,54934.821340631,41408.840232096154,43955.119204740484,43588.87963841259
2025-04-22,60495.691378590505,55472.75847482705,41814.32717646454,44385.54002492717,44015.71413833953
2025-04-23,61942.2639669409,56135.990599142155,42314.259139513364,44916.21340063399,44541.96587691973
2025-04-24,64086.69293512082,57107.69906351571,43046.71479462369,45693.708627549466,45312.98291608645
2025-04-25,63426.42713209749,56813.5173929218,42824.9661568826,45458.32440160239,45079.55994103326
2025-04-28,64585.32524832587,57332.55244865526,43216.2050682546,45873.62106025065,45491.396295832674
2025-04-29,63933.48205567953,57043.23104408694,42998.12000808468,45642.12568962899,45261.82977367457
2025-04-30,63145.46874880761,56691.68734832387,42733.132949290215,45360.844260549115,44982.89201674178
2025-05-01,61836.09270210862,56103.91170161726,42290.078666909416,44890.54604193047,44516.512381868284
2025-05-02,63432.84808306032,56828.28010029312,42836.09400941792,45470.13651906187,45091.273638448525
2025-05-05,62403.07673305057,56367.00383345276,42488.39259216907,45101.05452697592,44725.266883813114
2025-05-06,61744.12400460579,56069.39678493171,42264.06196865179,44862.92954586784,44489.12598991468
2025-05-07,61101.9352611548,55777.813285709315,42044.27178386628,44629.624200484344,44257.764573931476
2025-05-08,61049.13016738308,55753.71132684054,42026.10417833446,44610.33944722055,44238.64050365068
2025-05-09,61375.42419266646,55902.70692140056,42138.4142690903,44729.555619405,44356.86335173569
2025-05-12,61427.95222872827,55926.62903227593,42156.44630857052,44748.696470498995,44375.8447188576
2025-05-13,64036.2688488207,58301.351788252934,43946.467879552576,46648.78860277242,46260.10504516399
2025-05-14,63999.02620399267,58267.44449514112,43920.909196573266,46621.658285893835,46233.20078148848
2025-05-15,64815.56411026931,59010.85544924694,44481.27846098716,47216.48532470797,46823.07164680845
2025-05-16,64976.21146398588,59157.11565539656,44591.526667151506,47333.51282455827,46939.1240588517
2025-05-19,64920.58326098697,59106.469365556586,44553.35044170557,47292.98909747831,46898.9379805485
2025-05-20,64591.91045655285,58807.23161890112,44327.79062845276,47053.55934229185,46661.50318411297
2025-05-21,63384.17629339285,57707.658898958376,43498.953290449004,46173.75580785099,45789.0302830713
2025-05-22,62832.72927556534,57205.59800195569,43120.50918226019,45772.04072009352,45470.33592526269
2025-05-23,63367.85394769441,57692.79833890889,43487.751678396184,46161.86539531329,45780.140052941315
2025-05-26,62808.447713775335,57183.49103193174,43103.84536198376,45754.352221633984,45456.82538608903
2025-05-27,63148.54802389984,57493.13286741522,43337.24758268462,46002.10662325584,45653.74004930806
2025-05-28,63215.6427956305,57554.218810743,43383.29302355358,46050.9834532005,45702.24674286021
2025-05-29,63027.0058762419,57382.475709603066,43253.83628805296,45913.56626863574,45565.87019659014
2025-05-30,62895.694912510895,57262.924604772,43163.720902606925,45817.90958066138,45470.93790136887
2025-06-02,64028.81401466208,58294.56458911381,43941.3518158626,46643.3579462244,46290.13527887526
2025-06-03,64325.04077544299,58564.26207305305,44144.64473192016,46859.15158615018,46504.29474818281
2025-06-04,64312.05685618363,58552.4409588948,44135.73419729752,46849.69313212634,46494.90792151399
2025-06-05,62207.94604751108,56636.768689676646,42691.73629219393,45316.90207363572,44973.72444382389
2025-06-06,62970.65966235176,57331.17571200794,43215.16730993522,45872.519488934486,45525.13425756696
2025-06-09,64373.75995160019,58608.618090026466,44178.07946740052,46894.6422633916,46539.51666021876
2025-06-10,64392.19169977975,58625.399140109614,44190.728708899114,46908.069321836214,46552.842037703704
2025-06-11,64542.95276901973,58762.65845099301,44294.19220866178,47017.89491559632,46661.83593986013
2025-06-12,63829.58935091766,58113.18195370009,43804.628979828405,46498.22785993826,46146.10423945125
2025-06-13,63350.47905099752,57676.97949151472,43475.82772727712,46149.20822621865,45799.727675429196
2025-06-16,64536.00948432936,58756.33698831916,44289.42720840318,47012.836909788784,46485.3985251012
2025-06-17,63793.12077120557,58079.979402501594,43779.601518114265,46471.66142975399,45950.294508517334
2025-06-18,65342.74063248495,59490.819451346455,44843.06634333706,47600.5199754344,46843.24958757564
2025-06-19,65482.72884444096,59618.27069324694,44939.136704256496,47702.497817426294,46923.53397954941
2025-06-20,65561.53911071602,59690.022922744814,44993.22219202301,47759.90908634131,46968.71299114839
2025-06-23,67457.98535001493,61416.62850630718,46294.70516782544,49141.42180255583,48055.61412647838
2025-06-24,68317.58236336002,62199.24230895516,46884.62480579675,49767.61630264104,48667.97250278106
2025-06-25,68293.05318114442,62176.909894729,46867.79104989985,49749.74741901705,48650.49844230809
2025-06-26,68964.13312266469,62787.88971057336,47328.33620071521,50238.61204043099,49128.5613217491
2025-06-27,68383.74037874237,62259.475389329105,46930.027374532285,49815.810729478064,48715.1020463346
2025-06-30,68875.88037786206,62707.54064568385,47267.77057931856,50174.32216674032,49065.69196939842
2025-07-01,66306.0931654601,60367.89670663882,45504.190764046616,48302.29772527171,47235.03097314143
2025-07-02,67613.67349628593,61558.37363837344,46401.54999564449,49254.83664626728,48166.52300468527
2025-07-03,67924.51655132779,61841.37842033092,46614.87370390471,49481.277883771625,48387.96089420243
2025-07-04,68057.49944239396,61962.451719154305,46706.1364906946,49578.152528166924,48482.69503820839
2025-07-07,67626.80705061596,61570.330986685425,46410.56322102262,49264.40410562365,48175.87906558329
2025-07-08,68777.85446724719,62618.29367358724,47200.49788199184,50102.912791021336,48995.860424467704
2025-07-09,69923.57161044492,63661.40345209573,47986.77451143539,50937.53850817207,49812.04461149797
2025-07-10,70634.27757024152,64308.46048594527,48474.51399400493,51455.269673233415,50318.33621187951
2025-07-11,70647.29500006718,64320.31210955308,48483.44752607967,51464.75253885012,50327.60954818469
2025-07-14,70597.18490657915,64274.689742086826,48449.05823929732,51428.24861380872,50291.912198137725
2025-07-15,72022.41768793833,65572.28248538582,49427.15936500088,52466.494344276354,51307.21729843138
2025-07-16,72586.41973255762,66085.77401454208,49814.219669785016,52877.355448834,51709.000193104854
2025-07-17,72966.18749920408,66431.53079517784,50074.84466025751,53154.00658080831,51979.538560904366
2025-07-18,72307.8436258594,65832.14643928847,49623.03995014946,52674.41986022517,51510.54858179619
2025-07-21,72000.1021695379,65551.96548516094,49411.84479046007,52450.23805828192,51291.32020432578
2025-07-22,70165.80777449175,63881.945592820266,48153.015049710375,51114.00137541444,49984.60843128169
2025-07-23,70866.1351820422,64519.553549819546,48633.63199498782,51624.172029870824,50483.506574841995
2025-07-24,71499.46659104344,65096.16549081041,49068.271284926675,52085.53780812601,50934.678213710635
2025-07-25,72329.33839013944,65851.71618993797,49637.79126194499,52690.07824777633,51525.860988364824
2025-07-28,73499.8975939081,66917.4432404788,50441.11636776869,53542.800772452894,52359.74212366161
2025-07-29,73540.40760559766,66954.32528381013,50468.91736179161,53572.31128275548,52388.60058244765
2025-07-30,74527.16435993431,67852.71074096151,51146.10350628362,54291.13841092686,53091.54481621119
2025-07-31,74243.01975794282,67594.01336996777,50951.10226949941,54084.14631552211,52889.126328932405
2025-08-01,70829.15814818226,64485.888080267556,48608.25559408223,51597.235203808064,50457.16493327809
2025-08-04,71765.49098177737,65338.365448229095,49250.8370801039,52279.32979178808,50990.783589236824
2025-08-05,71268.65856770663,64886.028017062876,48909.873589897645,51917.40004991465,50637.77445128734
2025-08-06,70532.81718940318,64216.086625597614,48404.88430683366,51381.35837355327,50114.944774185235
2025-08-07,71368.40084725276,64976.83764467734,48978.324187708946,51990.05975662384,50708.643289798114
2025-08-08,71747.8341868915,65322.28994869421,49238.719669404345,52266.46726705263,50978.23809146919
2025-08-11,72200.21622409389,65734.15785992259,49549.17799286064,52596.01604309026,51299.66436812495
2025-08-12,73732.41189647531,67129.13418364999,50600.68503897642,53712.18151156476,52388.31933136632
2025-08-13,73518.79346012362,66934.64684342724,50454.08412170916,53556.56592904932,52236.53925838604
2025-08-14,73178.53392089247,66624.86003897026,50220.57262610913,53308.69553308444,51994.77820733276
2025-08-15,72727.15056490153,66213.90136973363,49910.799672249945,52979.874270837856,51674.06151319126
2025-08-18,72642.80386216722,66137.10853222616,49852.91466849979,52918.42984916983,51614.13153282391
2025-08-19,69939.39738048868,63675.811908478754,47997.635336205465,50949.06717801056,49693.3084049502
2025-08-20,69311.31249389342,63103.97662537186,47566.59660158532,50491.523357514874,49247.041820692015
