Total Return,CAGR,Annual Vol,Sharpe,Sortino,Max Drawdown,Hit Rate,Strategy,Equity Weight,Gold Weight,BTC Weight,DD Window,Warn Drawdown,Crash Drawdown,Warn Exposure,Crash Exposure,Recovery Drawdown,Panic Drawdown,Panic MA Period,Panic Momentum Period,Start,End,Average Gold Weight,Average Cash / Reduced Exposure Weight,Gold Reduced Days,Gold Zero Days
23.296696439422558,0.17372735070941703,0.14322907646689215,0.9811667241832198,1.4088615470811763,-0.19183945737169206,0.5418493423674771,Gold25 crash DD252 warn-8%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,252,-0.08,-0.18,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.2030783024506874,0.1526444510858737,2431,10
23.704563085255817,0.17470883434138273,0.14432102377928183,0.9806254738123896,1.408559468379581,-0.19307135541735165,0.5418493423674771,Gold25 crash DD252 warn-10%/exp75% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.2,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.21116009165172345,0.14456266188483766,2170,0
23.862504051885345,0.175084772230083,0.14472467781714113,0.9805031498863512,1.4099686876753474,-0.19307135541735188,0.5426464726982861,Gold25 crash DD252 warn-12%/exp75% crash-20%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.2,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.21366308029487946,0.14205967324168164,1969,0
23.115259568849932,0.1732857052239607,0.14294094977112343,0.9802197236919963,1.4067478777100815,-0.19183945737169228,0.5414507772020726,Gold25 crash DD252 warn-8%/exp75% crash-15%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.08,-0.15,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.1990062761506276,0.1567164773859335,2431,0
23.6934534209203,0.1746823047778232,0.1444022629500853,0.9799968527965697,1.4119470153372702,-0.19183945737169217,0.5386608210442407,Gold25 crash DD126 warn-8%/exp75% crash-18%/exp50% recover-5% no panic,0.65,0.25,0.1,126,-0.08,-0.18,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.22032526399681213,0.13539748953974898,1953,0
23.6934534209203,0.1746823047778232,0.1444022629500853,0.9799968527965697,1.4119470153372702,-0.19183945737169217,0.5386608210442407,Gold25 crash DD126 warn-8%/exp75% crash-18%/exp50% recover-5% panic-30%/MA200/mom63->0,0.65,0.25,0.1,126,-0.08,-0.18,0.75,0.5,-0.05,-0.3,200.0,63.0,2006-12-29,2026-04-29,0.22032526399681213,0.13539748953974898,1953,0
22.395104799533005,0.17150103755599533,0.1411724726522576,0.979933254771769,1.4010594956504405,-0.19060755932603246,0.5442407333599043,Gold25 crash DD252 warn-8%/exp50% crash-20%/exp25% recover-5% no panic,0.65,0.25,0.1,252,-0.08,-0.2,0.5,0.25,-0.05,,,,2006-12-29,2026-04-29,0.17763747758517634,0.17808527595138476,2431,0
23.744739237487973,0.1748046793631035,0.14456760166582575,0.9797639742317218,1.4083907099631128,-0.19307135541735165,0.5422479075328817,Gold25 crash DD252 warn-10%/exp75% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.1,-0.25,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.21306535166367802,0.1426574018728831,2170,0
23.902937057893904,0.17518064792474553,0.14497056792361732,0.9796489047999941,1.4098192515820065,-0.19307135541735176,0.5430450378636907,Gold25 crash DD252 warn-12%/exp75% crash-25%/exp50% recover-5% no panic,0.65,0.25,0.1,252,-0.12,-0.25,0.75,0.5,-0.05,,,,2006-12-29,2026-04-29,0.21556834030683403,0.14015441322972708,1969,0
23.135132524749036,0.17333423270491521,0.14311065991550886,0.9795171360782011,1.4049257631389334,-0.19183945737169217,0.543244320446393,Gold25 crash DD252 warn-8%/exp75% crash-20%/exp25% recover-5% no panic,0.65,0.25,0.1,252,-0.08,-0.2,0.75,0.25,-0.05,,,,2006-12-29,2026-04-29,0.19609234907352063,0.15963040446304047,2431,0
